,AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month,percent,Time_stayed,Time_stayed_days
342,A693853,2014-12-15 17:00:00,Stray,Normal,Other,Intact Male,1.0,New Zealand Wht Mix,light,2014-12-30 18:50:00,2013-12-15 00:00:00,Intact Male,1.0,0.0,2014,12,1.25,15 days 01:50:00.000000000,15.07638888888889
343,A734935,2016-11-19 14:14:00,Stray,Normal,Dog,Spayed Female,1.0,German Shepherd Mix,dark,2016-11-19 14:51:00,2015-09-15 00:00:00,Spayed Female,1.0,0.0,2016,11,1.098901098901099,0 days 00:37:00.000000000,0.025694444444444443
344,A734519,2016-09-08 08:15:00,Stray,Nursing,Cat,Unknown,0.00821917808219178,Domestic Shorthair Mix,dark,2016-09-08 12:10:00,2016-09-05 00:00:00,Unknown,0.00821917808219178,0.0,2016,9,1.1494252873563218,0 days 03:55:00.000000000,0.16319444444444445
345,A676697,2014-04-14 11:44:00,Stray,Normal,Dog,Spayed Female,12.0,Great Pyrenees Mix,light,2014-04-14 16:54:00,2002-04-14 00:00:00,Spayed Female,12.0,0.0,2014,4,1.5873015873015872,0 days 05:10:00.000000000,0.2152777777777778
346,A751919,2019-11-21 14:24:00,Owner Surrender,Normal,Dog,Spayed Female,2.0,Labrador Retriever Mix,dark,2019-11-27 14:51:00,2017-05-09 00:00:00,Spayed Female,2.0,0.0,2019,11,1.098901098901099,6 days 00:27:00.000000000,6.018750000000001
347,A761372,2017-11-03 15:11:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,light,2017-11-19 14:33:00,2016-11-03 00:00:00,Spayed Female,1.0,0.0,2017,11,1.098901098901099,15 days 23:22:00.000000000,15.973611111111111
348,A718681,2016-01-04 23:21:00,Public Assist,Normal,Dog,Intact Male,2.0,Pit Bull Mix,medium,2016-01-17 16:25:00,2014-01-04 00:00:00,Neutered Male,2.0,0.0,2016,1,1.694915254237288,12 days 17:04:00.000000000,12.71111111111111
349,A735877,2016-09-30 18:22:00,Stray,Normal,Dog,Intact Male,12.0,Australian Cattle Dog Mix,dark,2016-10-01 14:59:00,2004-10-01 00:00:00,Intact Male,12.0,0.0,2016,9,1.1494252873563218,0 days 20:37:00.000000000,0.8590277777777777
350,A708387,2015-07-27 11:48:00,Stray,Normal,Dog,Intact Male,0.16666666666666666,Pembroke Welsh Corgi Mix,dark,2015-07-31 18:00:00,2015-05-05 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,7,1.2195121951219512,4 days 06:12:00.000000000,4.258333333333334
351,A670542,2014-01-09 18:01:00,Stray,Normal,Dog,Intact Male,1.0,Pit Bull Mix,dark,2014-01-10 17:06:00,2012-09-09 00:00:00,Intact Male,1.0,0.0,2014,1,1.694915254237288,0 days 23:05:00.000000000,0.9618055555555556
352,A728304,2016-06-02 19:21:00,Owner Surrender,Nursing,Dog,Intact Male,0.0,Pit Bull Mix,light,2016-06-17 12:40:00,2016-06-02 00:00:00,Intact Male,0.038461538461538464,0.0,2016,6,0.8928571428571428,14 days 17:19:00.000000000,14.721527777777778
353,A677224,2014-04-21 16:21:00,Stray,Normal,Dog,Intact Male,2.0,Chihuahua Longhair Mix,medium,2014-05-04 16:09:00,2012-04-21 00:00:00,Neutered Male,2.0,0.0,2014,4,1.5873015873015872,12 days 23:48:00.000000000,12.991666666666667
354,A744827,2017-03-08 11:58:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2017-04-15 18:45:00,2017-02-11 00:00:00,Neutered Male,0.16666666666666666,0.0,2017,3,1.3157894736842104,38 days 06:47:00.000000000,38.28263888888889
355,A755611,2017-08-06 09:16:00,Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever Mix,dark,2017-08-08 16:49:00,2017-06-21 00:00:00,Intact Male,0.08333333333333333,0.0,2017,8,1.2345679012345678,2 days 07:33:00.000000000,2.314583333333333
356,A782363,2018-10-14 08:02:00,Stray,Injured,Dog,Neutered Male,3.0,German Shepherd Mix,medium,2018-10-15 11:05:00,2015-10-14 00:00:00,Neutered Male,3.0,0.0,2018,10,0.9345794392523363,1 days 03:03:00.000000000,1.1270833333333334
357,A696372,2015-02-03 15:45:00,Wildlife,Normal,Other,Unknown,1.0,Bat,dark,2015-02-04 08:28:00,2014-02-03 00:00:00,Unknown,1.0,1.0,2015,2,1.5151515151515151,0 days 16:43:00.000000000,0.6965277777777779
358,A755711,2017-09-06 14:44:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,dark,2017-09-11 10:09:00,2017-07-06 00:00:00,Neutered Male,0.16666666666666666,0.0,2017,9,1.1494252873563218,4 days 19:25:00.000000000,4.809027777777778
359,A449752,2014-03-09 11:13:00,Public Assist,Normal,Dog,Spayed Female,11.0,Chihuahua Shorthair,medium,2014-03-10 13:59:00,2002-10-12 00:00:00,Spayed Female,11.0,0.0,2014,3,1.3157894736842104,1 days 02:46:00.000000000,1.1152777777777778
360,A792385,2019-04-09 18:52:00,Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,German Shepherd Mix,dark,2019-04-12 14:56:00,2019-01-27 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,4,1.5873015873015872,2 days 20:04:00.000000000,2.8361111111111112
361,A769892,2018-04-12 10:02:00,Wildlife,Normal,Other,Unknown,2.0,Bat,dark,2018-04-12 10:26:00,2016-04-12 00:00:00,Unknown,2.0,1.0,2018,4,1.5873015873015872,0 days 00:24:00.000000000,0.016666666666666666
362,A757423,2017-09-02 12:54:00,Public Assist,Normal,Dog,Intact Female,2.0,Pit Bull Mix,light,2017-09-15 14:19:00,2015-09-02 00:00:00,Intact Female,2.0,0.0,2017,9,1.1494252873563218,13 days 01:25:00.000000000,13.059027777777779
363,A782252,2018-10-12 13:50:00,Owner Surrender,Normal,Cat,Neutered Male,12.0,Domestic Shorthair Mix,dark,2018-12-23 19:08:00,2006-10-12 00:00:00,Neutered Male,12.0,0.0,2018,10,0.9345794392523363,72 days 05:18:00.000000000,72.22083333333333
364,A809582,2019-11-27 11:36:00,Stray,Normal,Dog,Intact Female,1.0,German Shepherd/Labrador Retriever,dark,2019-12-05 19:04:00,2018-11-27 00:00:00,Spayed Female,1.0,0.0,2019,11,1.098901098901099,8 days 07:28:00.000000000,8.311111111111112
365,A674881,2014-03-19 15:18:00,Stray,Normal,Dog,Intact Male,0.3333333333333333,Miniature Poodle/Miniature Schnauzer,dark,2014-03-23 17:08:00,2013-10-19 00:00:00,Neutered Male,0.4166666666666667,0.0,2014,3,1.3157894736842104,4 days 01:50:00.000000000,4.076388888888889
366,A717835,2015-12-16 11:05:00,Stray,Normal,Dog,Spayed Female,2.0,Chihuahua Shorthair Mix,Tricolor,2015-12-22 09:55:00,2013-06-21 00:00:00,Spayed Female,2.0,0.0,2015,12,1.25,5 days 22:50:00.000000000,5.951388888888889
367,A786540,2018-12-27 12:17:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,St. Bernard Rough Coat Mix,Tricolor,2019-01-04 16:56:00,2018-11-02 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,12,1.25,8 days 04:39:00.000000000,8.19375
368,A721887,2016-03-06 15:10:00,Stray,Normal,Dog,Intact Female,1.0,Maltese Mix,light,2016-03-10 17:04:00,2015-03-06 00:00:00,Spayed Female,1.0,0.0,2016,3,1.3157894736842104,4 days 01:54:00.000000000,4.079166666666667
369,A743080,2017-02-03 13:28:00,Stray,Normal,Dog,Intact Male,0.3333333333333333,Dachshund/Chihuahua Shorthair,light,2017-02-07 18:34:00,2016-10-03 00:00:00,Neutered Male,0.3333333333333333,0.0,2017,2,1.5151515151515151,4 days 05:06:00.000000000,4.2125
370,A709079,2015-08-04 16:26:00,Owner Surrender,Normal,Cat,Intact Male,0.019230769230769232,Domestic Shorthair Mix,medium,2015-08-09 13:03:00,2015-07-28 00:00:00,Intact Male,0.019230769230769232,1.0,2015,8,1.2345679012345678,4 days 20:37:00.000000000,4.8590277777777775
371,A753037,2017-08-17 13:09:00,Owner Surrender,Normal,Cat,Spayed Female,0.16666666666666666,Siamese Mix,light,2017-08-17 18:18:00,2017-05-30 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,8,1.2345679012345678,0 days 05:09:00.000000000,0.21458333333333332
372,A772984,2018-05-25 20:02:00,Stray,Sick,Cat,Intact Female,0.07692307692307693,Domestic Shorthair Mix,medium,2018-06-26 16:42:00,2018-04-25 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,5,1.0416666666666665,31 days 20:40:00.000000000,31.86111111111111
373,A755560,2017-08-04 18:47:00,Stray,Normal,Cat,Intact Female,3.0,Domestic Shorthair Mix,medium,2017-08-11 13:40:00,2014-08-05 00:00:00,Intact Female,3.0,0.0,2017,8,1.2345679012345678,6 days 18:53:00.000000000,6.7868055555555555
374,A792247,2019-04-08 13:08:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2019-05-12 18:36:00,2019-03-08 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,4,1.5873015873015872,34 days 05:28:00.000000000,34.227777777777774
375,A802512,2019-10-02 12:03:00,Owner Surrender,Normal,Dog,Spayed Female,2.0,Chihuahua Shorthair Mix,dark,2019-10-06 13:23:00,2017-08-19 00:00:00,Spayed Female,2.0,0.0,2019,10,0.9345794392523363,4 days 01:20:00.000000000,4.055555555555555
376,A728925,2016-06-10 18:45:00,Stray,Injured,Cat,Unknown,2.0,Domestic Shorthair Mix,dark,2016-06-14 17:38:00,2014-06-10 00:00:00,Unknown,2.0,1.0,2016,6,0.8928571428571428,3 days 22:53:00.000000000,3.953472222222222
377,A771871,2018-05-11 11:37:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2018-05-15 18:38:00,2018-03-11 00:00:00,Neutered Male,0.16666666666666666,0.0,2018,5,1.0416666666666665,4 days 07:01:00.000000000,4.292361111111111
378,A766317,2018-02-06 15:09:00,Stray,Normal,Dog,Intact Female,1.0,Anatol Shepherd Mix,light,2018-02-18 11:24:00,2017-02-06 00:00:00,Spayed Female,1.0,0.0,2018,2,1.5151515151515151,11 days 20:15:00.000000000,11.843750000000002
379,A808882,2019-11-15 14:51:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,dark,2019-11-17 11:35:00,2019-09-10 00:00:00,Intact Male,0.16666666666666666,0.0,2019,11,1.098901098901099,1 days 20:44:00.000000000,1.863888888888889
380,A784761,2018-11-19 18:48:00,Stray,Injured,Cat,Neutered Male,2.0,Domestic Shorthair Mix,dark,2018-11-28 16:49:00,2016-11-19 00:00:00,Neutered Male,2.0,0.0,2018,11,1.098901098901099,8 days 22:01:00.000000000,8.917361111111111
381,A789321,2019-02-19 13:07:00,Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair Mix,medium,2019-02-24 14:27:00,2018-02-19 00:00:00,Spayed Female,1.0,0.0,2019,2,1.5151515151515151,5 days 01:20:00.000000000,5.055555555555555
382,A801032,2019-07-30 14:52:00,Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,dark,2019-09-29 15:27:00,2018-07-30 00:00:00,Neutered Male,1.0,0.0,2019,7,1.2195121951219512,61 days 00:35:00.000000000,61.02430555555556
383,A732530,2016-08-09 13:01:00,Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair Mix,dark,2016-08-09 14:01:00,2016-08-02 00:00:00,Unknown,0.019230769230769232,0.0,2016,8,1.2345679012345678,0 days 01:00:00.000000000,0.041666666666666664
384,A768893,2018-03-26 18:20:00,Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,light,2018-03-30 00:00:00,2016-03-26 00:00:00,Intact Female,2.0,0.0,2018,3,1.3157894736842104,3 days 05:40:00.000000000,3.236111111111111
385,A705946,2015-06-22 18:36:00,Public Assist,Normal,Dog,Spayed Female,0.08333333333333333,Yorkshire Terrier Mix,dark,2015-06-24 14:03:00,2015-04-27 00:00:00,Spayed Female,0.08333333333333333,0.0,2015,6,0.8928571428571428,1 days 19:27:00.000000000,1.8104166666666666
386,A686032,2014-08-15 18:48:00,Wildlife,Normal,Other,Unknown,1.0,Bat Mix,dark,2014-08-16 08:38:00,2013-08-15 00:00:00,Unknown,1.0,1.0,2014,8,1.2345679012345678,0 days 13:50:00.000000000,0.5763888888888888
387,A757380,2017-09-01 14:47:00,Public Assist,Normal,Other,Intact Female,2.0,Rabbit Sh Mix,dark,2017-09-19 13:14:00,2015-09-01 00:00:00,Intact Female,2.0,0.0,2017,9,1.1494252873563218,17 days 22:27:00.000000000,17.935416666666665
388,A780127,2018-09-10 11:10:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Weimaraner/Vizsla,dark,2018-09-11 14:45:00,2018-07-10 00:00:00,Intact Female,0.16666666666666666,0.0,2018,9,1.1494252873563218,1 days 03:35:00.000000000,1.1493055555555556
389,A774352,2018-06-13 22:45:00,Stray,Sick,Dog,Intact Female,12.0,Toy Poodle Mix,light,2018-06-21 17:25:00,2006-06-14 00:00:00,Intact Female,12.0,0.0,2018,6,0.8928571428571428,7 days 18:40:00.000000000,7.777777777777778
390,A770483,2018-04-20 12:46:00,Stray,Normal,Cat,Unknown,0.005479452054794521,Domestic Shorthair Mix,dark,2018-04-21 12:47:00,2018-04-18 00:00:00,Unknown,0.00821917808219178,0.0,2018,4,1.5873015873015872,1 days 00:01:00.000000000,1.0006944444444446
391,A799764,2019-07-11 13:42:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-07-20 14:44:00,2019-05-11 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,7,1.2195121951219512,9 days 01:02:00.000000000,9.043055555555556
392,A791040,2019-03-20 16:12:00,Wildlife,Normal,Other,Unknown,3.0,Bat Mix,dark,2019-03-21 09:16:00,2016-03-20 00:00:00,Unknown,3.0,1.0,2019,3,1.3157894736842104,0 days 17:04:00.000000000,0.7111111111111112
393,A761710,2017-11-08 11:12:00,Stray,Normal,Dog,Intact Male,0.16666666666666666,Border Collie,dark,2017-11-12 16:44:00,2017-09-04 00:00:00,Neutered Male,0.16666666666666666,0.0,2017,11,1.098901098901099,4 days 05:32:00.000000000,4.230555555555555
394,A672474,2014-02-10 21:22:00,Stray,Normal,Dog,Intact Male,6.0,Chihuahua Shorthair Mix,light,2014-02-13 17:52:00,2008-02-11 00:00:00,Neutered Male,6.0,0.0,2014,2,1.5151515151515151,2 days 20:30:00.000000000,2.854166666666667
395,A706313,2015-06-27 13:22:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Longhair Mix,dark,2015-08-22 13:21:00,2015-04-20 00:00:00,Neutered Male,0.3333333333333333,0.0,2015,6,0.8928571428571428,55 days 23:59:00.000000000,55.99930555555556
396,A685678,2014-08-11 11:04:00,Stray,Normal,Cat,Unknown,1.0,Domestic Shorthair Mix,dark,2014-08-12 09:00:00,2013-08-11 00:00:00,Unknown,1.0,0.0,2014,8,1.2345679012345678,0 days 21:56:00.000000000,0.9138888888888889
397,A728397,2016-06-03 15:25:00,Stray,Sick,Cat,Intact Male,0.08333333333333333,Siamese Mix,light,2016-07-08 17:09:00,2016-04-26 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,6,0.8928571428571428,35 days 01:44:00.000000000,35.07222222222222
398,A796554,2019-06-03 07:28:00,Stray,Injured,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,dark,2019-08-23 19:04:00,2019-05-03 00:00:00,Neutered Male,0.25,0.0,2019,6,0.8928571428571428,81 days 11:36:00.000000000,81.48333333333333
399,A705510,2015-06-18 12:26:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-06-18 17:27:00,2015-05-11 00:00:00,Intact Male,0.08333333333333333,0.0,2015,6,0.8928571428571428,0 days 05:01:00.000000000,0.20902777777777778
400,A717800,2015-12-15 16:09:00,Stray,Normal,Dog,Neutered Male,7.0,German Shepherd Mix,dark,2016-03-01 12:36:00,2008-12-15 00:00:00,Neutered Male,7.0,0.0,2015,12,1.25,76 days 20:27:00.000000000,76.85208333333334
401,A674477,2014-03-13 15:05:00,Stray,Injured,Dog,Neutered Male,15.0,Miniature Poodle,light,2014-03-17 11:43:00,1999-03-13 00:00:00,Neutered Male,15.0,0.0,2014,3,1.3157894736842104,3 days 20:38:00.000000000,3.859722222222222
402,A752108,2017-06-18 12:04:00,Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever/Pointer,dark,2017-06-27 17:08:00,2016-06-18 00:00:00,Neutered Male,1.0,0.0,2017,6,0.8928571428571428,9 days 05:04:00.000000000,9.21111111111111
403,A681538,2014-06-18 10:44:00,Stray,Normal,Dog,Intact Female,0.5,Pit Bull Mix,dark,2014-06-19 18:03:00,2013-11-18 00:00:00,Intact Female,0.5833333333333334,0.0,2014,6,0.8928571428571428,1 days 07:19:00.000000000,1.304861111111111
404,A752233,2017-06-19 18:47:00,Stray,Normal,Cat,Intact Male,0.5833333333333334,Domestic Shorthair Mix,dark,2017-07-01 13:11:00,2016-10-19 00:00:00,Neutered Male,0.6666666666666666,0.0,2017,6,0.8928571428571428,11 days 18:24:00.000000000,11.766666666666667
405,A770009,2018-12-03 11:18:00,Owner Surrender,Normal,Dog,Spayed Female,1.0,Staffordshire Mix,medium,2018-12-09 17:56:00,2017-09-14 00:00:00,Spayed Female,1.0,0.0,2018,12,1.25,6 days 06:38:00.000000000,6.276388888888889
406,A738998,2016-11-26 10:27:00,Public Assist,Injured,Dog,Intact Female,4.0,Chihuahua Longhair Mix,dark,2016-11-27 08:50:00,2012-11-26 00:00:00,Intact Female,4.0,1.0,2016,11,1.098901098901099,0 days 22:23:00.000000000,0.9326388888888889
407,A696992,2015-02-16 10:54:00,Stray,Normal,Dog,Intact Male,1.0,Australian Shepherd Mix,medium,2015-02-21 18:29:00,2013-08-16 00:00:00,Neutered Male,1.0,0.0,2015,2,1.5151515151515151,5 days 07:35:00.000000000,5.315972222222222
408,A674371,2014-03-12 11:02:00,Stray,Normal,Dog,Intact Male,2.0,Miniature Schnauzer Mix,dark,2014-03-27 16:13:00,2012-03-12 00:00:00,Neutered Male,2.0,0.0,2014,3,1.3157894736842104,15 days 05:11:00.000000000,15.215972222222222
409,A685209,2014-08-04 11:21:00,Stray,Normal,Dog,Intact Female,0.6666666666666666,Pharaoh Hound Mix,dark,2014-09-14 14:54:00,2013-11-07 00:00:00,Spayed Female,0.8333333333333334,0.0,2014,8,1.2345679012345678,41 days 03:33:00.000000000,41.14791666666667
410,A746162,2017-03-29 13:26:00,Stray,Nursing,Cat,Intact Male,0.019230769230769232,Domestic Medium Hair Mix,dark,2017-03-30 15:24:00,2017-03-20 00:00:00,Intact Male,0.019230769230769232,0.0,2017,3,1.3157894736842104,1 days 01:58:00.000000000,1.0819444444444444
411,A731014,2016-07-14 16:56:00,Stray,Normal,Dog,Spayed Female,4.0,Shih Tzu/Toy Poodle,light,2016-07-18 11:30:00,2012-07-14 00:00:00,Spayed Female,4.0,0.0,2016,7,1.2195121951219512,3 days 18:34:00.000000000,3.7736111111111112
412,A803620,2019-11-26 12:53:00,Owner Surrender,Normal,Cat,Neutered Male,0.3333333333333333,Domestic Medium Hair,dark,2019-11-29 15:25:00,2019-07-23 00:00:00,Neutered Male,0.3333333333333333,0.0,2019,11,1.098901098901099,3 days 02:32:00.000000000,3.1055555555555556
413,A810571,2019-12-16 07:40:00,Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,dark,2019-12-28 17:58:00,2017-12-16 00:00:00,Intact Female,2.0,0.0,2019,12,1.25,12 days 10:18:00.000000000,12.429166666666667
414,A728655,2016-06-06 16:18:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Medium Hair Mix,dark,2016-06-10 18:42:00,2016-03-30 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,6,0.8928571428571428,4 days 02:24:00.000000000,4.1
415,A684965,2014-07-31 00:25:00,Stray,Injured,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,dark,2014-08-06 14:23:00,2014-07-01 00:00:00,Intact Female,0.08333333333333333,0.0,2014,7,1.2195121951219512,6 days 13:58:00.000000000,6.581944444444445
416,A805690,2019-09-30 17:44:00,Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,dark,2019-10-16 18:44:00,2019-07-16 00:00:00,Intact Male,0.25,0.0,2019,9,1.1494252873563218,16 days 01:00:00.000000000,16.041666666666668
417,A665865,2013-10-23 18:15:00,Stray,Normal,Dog,Neutered Male,3.0,Beagle Mix,light,2013-10-24 12:04:00,2010-06-06 00:00:00,Neutered Male,3.0,0.0,2013,10,0.9345794392523363,0 days 17:49:00.000000000,0.7423611111111112
418,A799652,2019-07-10 16:58:00,Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair,dark,2019-08-26 17:47:00,2019-04-26 00:00:00,Spayed Female,0.3333333333333333,0.0,2019,7,1.2195121951219512,47 days 00:49:00.000000000,47.03402777777778
419,A782613,2018-10-18 11:42:00,Public Assist,Normal,Cat,Intact Male,2.0,Domestic Longhair Mix,dark,2018-11-20 17:00:00,2016-10-18 00:00:00,Neutered Male,2.0,0.0,2018,10,0.9345794392523363,33 days 05:18:00.000000000,33.22083333333333
420,A692666,2014-11-24 11:03:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Plott Hound Mix,dark,2014-11-29 17:50:00,2014-09-30 00:00:00,Spayed Female,0.08333333333333333,0.0,2014,11,1.098901098901099,5 days 06:47:00.000000000,5.282638888888889
421,A550920,2017-01-08 10:34:00,Owner Surrender,Normal,Dog,Neutered Male,10.0,Cocker Spaniel,medium,2017-01-12 11:36:00,2006-07-30 00:00:00,Neutered Male,10.0,0.0,2017,1,1.694915254237288,4 days 01:02:00.000000000,4.043055555555555
422,A709381,2015-08-08 12:24:00,Stray,Normal,Dog,Spayed Female,3.0,Dachshund,medium,2015-08-09 12:27:00,2012-08-08 00:00:00,Spayed Female,3.0,0.0,2015,8,1.2345679012345678,1 days 00:03:00.000000000,1.0020833333333334
423,A676982,2018-05-15 16:37:00,Owner Surrender,Normal,Dog,Spayed Female,5.0,Beagle/Dachshund,dark,2018-07-19 10:34:00,2013-04-17 00:00:00,Spayed Female,5.0,0.0,2018,5,1.0416666666666665,64 days 17:57:00.000000000,64.74791666666667
424,A672734,2014-02-15 19:25:00,Public Assist,Other,Dog,Intact Male,0.6666666666666666,Chihuahua Shorthair Mix,medium,2014-02-27 18:50:00,2013-06-15 00:00:00,Neutered Male,0.6666666666666666,0.0,2014,2,1.5151515151515151,11 days 23:25:00.000000000,11.975694444444446
425,A789200,2019-02-17 12:30:00,Stray,Normal,Cat,Neutered Male,1.0,Domestic Shorthair Mix,light,2019-02-18 14:47:00,2018-02-17 00:00:00,Neutered Male,1.0,0.0,2019,2,1.5151515151515151,1 days 02:17:00.000000000,1.0951388888888889
426,A742744,2017-01-27 12:52:00,Owner Surrender,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair/Jack Russell Terrier,medium,2017-01-28 16:06:00,2016-01-27 00:00:00,Neutered Male,1.0,0.0,2017,1,1.694915254237288,1 days 03:14:00.000000000,1.1347222222222222
427,A760939,2017-10-26 12:53:00,Stray,Sick,Cat,Intact Female,0.3333333333333333,Siamese Mix,light,2017-11-10 15:24:00,2017-06-26 00:00:00,Spayed Female,0.3333333333333333,0.0,2017,10,0.9345794392523363,15 days 02:31:00.000000000,15.104861111111111
428,A725993,2016-05-04 16:41:00,Owner Surrender,Normal,Cat,Neutered Male,2.0,Domestic Shorthair Mix,light,2016-05-14 16:04:00,2014-05-04 00:00:00,Neutered Male,2.0,0.0,2016,5,1.0416666666666665,9 days 23:23:00.000000000,9.974305555555556
429,A743093,2017-02-03 14:53:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,medium,2017-02-03 18:08:00,2016-12-03 00:00:00,Intact Female,0.16666666666666666,0.0,2017,2,1.5151515151515151,0 days 03:15:00.000000000,0.13541666666666666
430,A695985,2016-04-19 13:21:00,Public Assist,Normal,Dog,Spayed Female,2.0,Pit Bull Mix,dark,2016-04-23 16:01:00,2014-01-26 00:00:00,Spayed Female,2.0,0.0,2016,4,1.5873015873015872,4 days 02:40:00.000000000,4.111111111111111
