AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month
A705510,2015-06-18 12:26:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-06-18 17:27:00,2015-05-11 00:00:00,Intact Male,0.08333333333333333,0.0,2015,6
A717800,2015-12-15 16:09:00,Stray,Normal,Dog,Neutered Male,7.0,German Shepherd Mix,dark,2016-03-01 12:36:00,2008-12-15 00:00:00,Neutered Male,7.0,0.0,2015,12
A674477,2014-03-13 15:05:00,Stray,Injured,Dog,Neutered Male,15.0,Miniature Poodle,light,2014-03-17 11:43:00,1999-03-13 00:00:00,Neutered Male,15.0,0.0,2014,3
A752108,2017-06-18 12:04:00,Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever/Pointer,dark,2017-06-27 17:08:00,2016-06-18 00:00:00,Neutered Male,1.0,0.0,2017,6
A681538,2014-06-18 10:44:00,Stray,Normal,Dog,Intact Female,0.5,Pit Bull Mix,dark,2014-06-19 18:03:00,2013-11-18 00:00:00,Intact Female,0.5833333333333334,0.0,2014,6
A752233,2017-06-19 18:47:00,Stray,Normal,Cat,Intact Male,0.5833333333333334,Domestic Shorthair Mix,dark,2017-07-01 13:11:00,2016-10-19 00:00:00,Neutered Male,0.6666666666666666,0.0,2017,6
A770009,2018-12-03 11:18:00,Owner Surrender,Normal,Dog,Spayed Female,1.0,Staffordshire Mix,medium,2018-12-09 17:56:00,2017-09-14 00:00:00,Spayed Female,1.0,0.0,2018,12
A738998,2016-11-26 10:27:00,Public Assist,Injured,Dog,Intact Female,4.0,Chihuahua Longhair Mix,dark,2016-11-27 08:50:00,2012-11-26 00:00:00,Intact Female,4.0,1.0,2016,11
A696992,2015-02-16 10:54:00,Stray,Normal,Dog,Intact Male,1.0,Australian Shepherd Mix,medium,2015-02-21 18:29:00,2013-08-16 00:00:00,Neutered Male,1.0,0.0,2015,2
A674371,2014-03-12 11:02:00,Stray,Normal,Dog,Intact Male,2.0,Miniature Schnauzer Mix,dark,2014-03-27 16:13:00,2012-03-12 00:00:00,Neutered Male,2.0,0.0,2014,3
A685209,2014-08-04 11:21:00,Stray,Normal,Dog,Intact Female,0.6666666666666666,Pharaoh Hound Mix,dark,2014-09-14 14:54:00,2013-11-07 00:00:00,Spayed Female,0.8333333333333334,0.0,2014,8
A746162,2017-03-29 13:26:00,Stray,Nursing,Cat,Intact Male,0.019230769230769232,Domestic Medium Hair Mix,dark,2017-03-30 15:24:00,2017-03-20 00:00:00,Intact Male,0.019230769230769232,0.0,2017,3
A731014,2016-07-14 16:56:00,Stray,Normal,Dog,Spayed Female,4.0,Shih Tzu/Toy Poodle,light,2016-07-18 11:30:00,2012-07-14 00:00:00,Spayed Female,4.0,0.0,2016,7
A803620,2019-11-26 12:53:00,Owner Surrender,Normal,Cat,Neutered Male,0.3333333333333333,Domestic Medium Hair,dark,2019-11-29 15:25:00,2019-07-23 00:00:00,Neutered Male,0.3333333333333333,0.0,2019,11
A810571,2019-12-16 07:40:00,Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,dark,2019-12-28 17:58:00,2017-12-16 00:00:00,Intact Female,2.0,0.0,2019,12
A728655,2016-06-06 16:18:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Medium Hair Mix,dark,2016-06-10 18:42:00,2016-03-30 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,6
A684965,2014-07-31 00:25:00,Stray,Injured,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,dark,2014-08-06 14:23:00,2014-07-01 00:00:00,Intact Female,0.08333333333333333,0.0,2014,7
A805690,2019-09-30 17:44:00,Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,dark,2019-10-16 18:44:00,2019-07-16 00:00:00,Intact Male,0.25,0.0,2019,9
A665865,2013-10-23 18:15:00,Stray,Normal,Dog,Neutered Male,3.0,Beagle Mix,light,2013-10-24 12:04:00,2010-06-06 00:00:00,Neutered Male,3.0,0.0,2013,10
A799652,2019-07-10 16:58:00,Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair,dark,2019-08-26 17:47:00,2019-04-26 00:00:00,Spayed Female,0.3333333333333333,0.0,2019,7
A782613,2018-10-18 11:42:00,Public Assist,Normal,Cat,Intact Male,2.0,Domestic Longhair Mix,dark,2018-11-20 17:00:00,2016-10-18 00:00:00,Neutered Male,2.0,0.0,2018,10
A692666,2014-11-24 11:03:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Plott Hound Mix,dark,2014-11-29 17:50:00,2014-09-30 00:00:00,Spayed Female,0.08333333333333333,0.0,2014,11
A550920,2017-01-08 10:34:00,Owner Surrender,Normal,Dog,Neutered Male,10.0,Cocker Spaniel,medium,2017-01-12 11:36:00,2006-07-30 00:00:00,Neutered Male,10.0,0.0,2017,1
A709381,2015-08-08 12:24:00,Stray,Normal,Dog,Spayed Female,3.0,Dachshund,medium,2015-08-09 12:27:00,2012-08-08 00:00:00,Spayed Female,3.0,0.0,2015,8
A676982,2018-05-15 16:37:00,Owner Surrender,Normal,Dog,Spayed Female,5.0,Beagle/Dachshund,dark,2018-07-19 10:34:00,2013-04-17 00:00:00,Spayed Female,5.0,0.0,2018,5
A672734,2014-02-15 19:25:00,Public Assist,Other,Dog,Intact Male,0.6666666666666666,Chihuahua Shorthair Mix,medium,2014-02-27 18:50:00,2013-06-15 00:00:00,Neutered Male,0.6666666666666666,0.0,2014,2
A789200,2019-02-17 12:30:00,Stray,Normal,Cat,Neutered Male,1.0,Domestic Shorthair Mix,light,2019-02-18 14:47:00,2018-02-17 00:00:00,Neutered Male,1.0,0.0,2019,2
A742744,2017-01-27 12:52:00,Owner Surrender,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair/Jack Russell Terrier,medium,2017-01-28 16:06:00,2016-01-27 00:00:00,Neutered Male,1.0,0.0,2017,1
A760939,2017-10-26 12:53:00,Stray,Sick,Cat,Intact Female,0.3333333333333333,Siamese Mix,light,2017-11-10 15:24:00,2017-06-26 00:00:00,Spayed Female,0.3333333333333333,0.0,2017,10
A725993,2016-05-04 16:41:00,Owner Surrender,Normal,Cat,Neutered Male,2.0,Domestic Shorthair Mix,light,2016-05-14 16:04:00,2014-05-04 00:00:00,Neutered Male,2.0,0.0,2016,5
A743093,2017-02-03 14:53:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,medium,2017-02-03 18:08:00,2016-12-03 00:00:00,Intact Female,0.16666666666666666,0.0,2017,2
A695985,2016-04-19 13:21:00,Public Assist,Normal,Dog,Spayed Female,2.0,Pit Bull Mix,dark,2016-04-23 16:01:00,2014-01-26 00:00:00,Spayed Female,2.0,0.0,2016,4
A737608,2016-11-01 12:52:00,Owner Surrender,Normal,Cat,Intact Female,0.4166666666666667,Domestic Shorthair Mix,dark,2016-11-05 18:58:00,2016-06-01 00:00:00,Spayed Female,0.4166666666666667,0.0,2016,11
A774789,2018-06-20 11:23:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Medium Hair Mix,dark,2018-06-24 14:49:00,2018-05-05 00:00:00,Intact Female,0.08333333333333333,0.0,2018,6
A702650,2015-05-16 14:54:00,Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair Mix,dark,2015-07-18 20:16:00,2015-05-01 00:00:00,Spayed Female,0.16666666666666666,0.0,2015,5
A798071,2019-06-21 11:38:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-07-15 00:00:00,2019-05-06 00:00:00,Intact Female,0.16666666666666666,0.0,2019,6
A766776,2018-04-13 15:49:00,Owner Surrender,Normal,Dog,Neutered Male,1.0,Standard Schnauzer Mix,dark,2018-04-17 12:00:00,2017-02-16 00:00:00,Neutered Male,1.0,0.0,2018,4
A709067,2015-08-04 15:48:00,Stray,Normal,Dog,Intact Female,0.4166666666666667,Boxer Mix,dark,2015-08-05 00:00:00,2015-02-04 00:00:00,Intact Female,0.4166666666666667,0.0,2015,8
A742760,2017-12-17 11:57:00,Owner Surrender,Normal,Dog,Neutered Male,1.0,Catahoula/Labrador Retriever,light,2018-03-02 11:53:00,2016-01-27 00:00:00,Neutered Male,2.0,0.0,2017,12
A771606,2018-05-07 14:14:00,Stray,Normal,Cat,Intact Female,0.019230769230769232,Domestic Shorthair Mix,dark,2018-08-12 15:16:00,2018-04-25 00:00:00,Spayed Female,0.25,0.0,2018,5
A810006,2019-12-05 12:39:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Labrador Retriever,dark,2019-12-09 17:09:00,2019-10-05 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,12
A690909,2014-10-28 06:47:00,Stray,Normal,Cat,Intact Female,9.0,Domestic Shorthair Mix,medium,2014-10-30 12:21:00,2005-10-28 00:00:00,Intact Female,9.0,1.0,2014,10
A666314,2013-10-30 11:26:00,Stray,Sick,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,light,2013-10-30 11:40:00,2013-08-30 00:00:00,Intact Male,0.08333333333333333,1.0,2013,10
A680179,2014-05-30 14:09:00,Stray,Sick,Dog,Intact Male,0.08333333333333333,Australian Cattle Dog Mix,Tricolor,2014-05-30 17:35:00,2014-03-30 00:00:00,Intact Male,0.08333333333333333,0.0,2014,5
A720353,2016-02-07 16:10:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever Mix,dark,2016-02-11 17:01:00,2015-12-07 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,2
A669961,2013-12-31 07:34:00,Stray,Injured,Dog,Intact Female,1.0,Border Collie Mix,dark,2014-02-01 14:36:00,2012-12-31 00:00:00,Spayed Female,1.0,0.0,2013,12
A766307,2018-02-06 12:29:00,Stray,Normal,Dog,Intact Male,0.5833333333333334,Labrador Retriever,dark,2018-03-17 18:26:00,2017-06-13 00:00:00,Neutered Male,0.75,0.0,2018,2
A719472,2016-03-27 11:32:00,Stray,Normal,Dog,Intact Female,2.0,Miniature Poodle Mix,light,2016-03-30 18:21:00,2014-01-20 00:00:00,Intact Female,2.0,0.0,2016,3
A719098,2016-01-13 07:15:00,Stray,Feral,Cat,Intact Male,4.0,Domestic Shorthair Mix,light,2016-01-20 18:58:00,2012-01-13 00:00:00,Neutered Male,4.0,0.0,2016,1
A694256,2014-12-23 16:46:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,medium,2014-12-26 14:55:00,2014-11-16 00:00:00,Intact Female,0.08333333333333333,0.0,2014,12
A716583,2015-11-21 13:26:00,Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair Mix,medium,2015-11-21 15:25:00,2014-11-21 00:00:00,Intact Female,1.0,0.0,2015,11
A707285,2015-07-11 10:53:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,medium,2015-07-31 16:25:00,2015-05-11 00:00:00,Spayed Female,0.16666666666666666,0.0,2015,7
A796886,2019-06-06 16:53:00,Stray,Normal,Dog,Intact Male,0.3333333333333333,Basenji/Beagle,dark,2019-06-13 12:34:00,2019-01-06 00:00:00,Intact Male,0.4166666666666667,0.0,2019,6
A766148,2018-02-02 17:15:00,Owner Surrender,Normal,Dog,Intact Male,0.5,Labrador Retriever,medium,2018-02-16 11:18:00,2017-08-02 00:00:00,Neutered Male,0.5,0.0,2018,2
A735071,2016-09-17 16:29:00,Public Assist,Normal,Dog,Spayed Female,5.0,Chihuahua Shorthair Mix,medium,2016-09-26 11:38:00,2011-09-17 00:00:00,Spayed Female,5.0,0.0,2016,9
A753503,2017-07-07 14:29:00,Owner Surrender,Normal,Dog,Neutered Male,10.0,Chihuahua Shorthair Mix,medium,2017-07-07 17:51:00,2007-07-07 00:00:00,Neutered Male,10.0,0.0,2017,7
A768845,2018-03-26 11:47:00,Stray,Normal,Dog,Intact Female,0.5,Border Collie Mix,dark,2018-04-05 13:52:00,2017-08-26 00:00:00,Spayed Female,0.5833333333333334,0.0,2018,3
A800905,2019-07-28 15:33:00,Stray,Normal,Dog,Intact Male,2.0,Pit Bull Mix,dark,2019-09-08 13:36:00,2017-07-28 00:00:00,Neutered Male,2.0,0.0,2019,7
A676750,2014-04-14 17:36:00,Owner Surrender,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,light,2014-04-14 18:10:00,2014-02-27 00:00:00,Intact Male,0.08333333333333333,1.0,2014,4
A764573,2018-01-02 11:04:00,Wildlife,Normal,Other,Unknown,1.0,Bat,dark,2018-01-02 12:22:00,2017-01-02 00:00:00,Unknown,1.0,1.0,2018,1
A687219,2014-09-02 12:22:00,Public Assist,Sick,Dog,Intact Male,4.0,Pit Bull Mix,dark,2015-01-05 15:27:00,2010-09-02 00:00:00,Neutered Male,4.0,0.0,2014,9
A768625,2018-03-22 17:39:00,Stray,Normal,Dog,Intact Female,4.0,Pit Bull Mix,light,2018-03-26 17:32:00,2013-03-26 00:00:00,Spayed Female,5.0,0.0,2018,3
A706754,2015-07-03 00:27:00,Stray,Nursing,Cat,Intact Male,0.005479452054794521,Domestic Shorthair,dark,2015-07-03 11:04:00,2015-07-01 00:00:00,Intact Male,0.005479452054794521,0.0,2015,7
A667317,2013-11-16 10:26:00,Public Assist,Normal,Dog,Intact Male,0.16666666666666666,Border Collie/Labrador Retriever,dark,2013-11-20 18:42:00,2013-09-05 00:00:00,Neutered Male,0.16666666666666666,0.0,2013,11
A789429,2019-02-21 14:42:00,Owner Surrender,Normal,Other,Unknown,0.07692307692307693,Mouse Mix,dark,2019-02-22 00:00:00,2019-01-21 00:00:00,Unknown,0.07692307692307693,0.0,2019,2
A688628,2014-09-21 15:12:00,Stray,Nursing,Cat,Intact Male,0.038461538461538464,Domestic Shorthair Mix,light,2014-09-21 15:25:00,2014-09-04 00:00:00,Intact Male,0.038461538461538464,0.0,2014,9
A730472,2016-07-05 13:12:00,Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever Mix,dark,2016-07-05 18:32:00,2016-05-14 00:00:00,Intact Male,0.08333333333333333,0.0,2016,7
A669874,2013-12-29 08:16:00,Stray,Normal,Dog,Intact Female,2.0,Chihuahua Shorthair Mix,dark,2014-01-05 17:19:00,2011-12-29 00:00:00,Spayed Female,2.0,0.0,2013,12
A781007,2018-09-23 14:04:00,Stray,Pregnant,Dog,Intact Female,1.0,Australian Cattle Dog Mix,light,2018-09-25 15:44:00,2017-09-23 00:00:00,Intact Female,1.0,0.0,2018,9
A748171,2017-04-30 12:39:00,Stray,Normal,Cat,Neutered Male,5.0,Domestic Shorthair Mix,light,2017-08-15 14:22:00,2012-04-30 00:00:00,Neutered Male,5.0,0.0,2017,4
A754071,2017-07-15 11:06:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,medium,2017-08-14 15:25:00,2017-05-15 00:00:00,Intact Female,0.16666666666666666,0.0,2017,7
A789589,2019-02-24 11:44:00,Owner Surrender,Normal,Dog,Spayed Female,5.0,Labrador Retriever Mix,dark,2019-12-04 17:48:00,2014-02-24 00:00:00,Spayed Female,5.0,0.0,2019,2
A677225,2014-04-21 16:31:00,Stray,Normal,Dog,Intact Female,1.0,Bull Terrier,light,2014-04-26 17:13:00,2013-04-21 00:00:00,Spayed Female,1.0,0.0,2014,4
A699541,2015-03-29 12:05:00,Stray,Normal,Dog,Intact Male,0.07692307692307693,Chihuahua Shorthair Mix,medium,2015-03-30 10:55:00,2015-03-01 00:00:00,Intact Male,0.07692307692307693,0.0,2015,3
A772552,2018-05-21 10:19:00,Stray,Normal,Dog,Intact Male,2.0,Belgian Malinois Mix,medium,2018-05-29 09:05:00,2016-05-21 00:00:00,Neutered Male,2.0,0.0,2018,5
A728045,2016-05-30 13:31:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Siamese Mix,light,2016-06-02 11:47:00,2016-05-08 00:00:00,Intact Male,0.057692307692307696,0.0,2016,5
A804027,2019-09-09 16:49:00,Stray,Normal,Dog,Spayed Female,4.0,Australian Cattle Dog,medium,2019-09-29 15:29:00,2014-09-29 00:00:00,Spayed Female,5.0,0.0,2019,9
A736372,2016-10-09 14:25:00,Stray,Normal,Cat,Neutered Male,8.0,Siamese Mix,light,2016-10-16 16:00:00,2008-10-10 00:00:00,Neutered Male,8.0,0.0,2016,10
A783511,2018-10-31 19:05:00,Stray,Normal,Cat,Spayed Female,0.4166666666666667,Domestic Shorthair Mix,light,2018-11-01 12:07:00,2018-05-31 00:00:00,Spayed Female,0.4166666666666667,0.0,2018,10
A679998,2014-05-28 17:16:00,Stray,Normal,Dog,Spayed Female,2.0,Border Terrier Mix,medium,2014-05-29 12:02:00,2012-05-28 00:00:00,Spayed Female,2.0,0.0,2014,5
A665129,2013-10-14 10:45:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Medium Hair Mix,light,2013-10-14 12:17:00,2013-09-22 00:00:00,Intact Male,0.057692307692307696,0.0,2013,10
A688472,2014-09-19 14:28:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2014-11-18 15:54:00,2014-08-12 00:00:00,Neutered Male,0.25,0.0,2014,9
A667770,2013-11-22 13:59:00,Stray,Normal,Dog,Intact Male,0.4166666666666667,Miniature Poodle/Labrador Retriever,light,2013-11-27 11:25:00,2013-06-22 00:00:00,Neutered Male,0.4166666666666667,0.0,2013,11
A785689,2018-12-07 16:14:00,Owner Surrender,Normal,Dog,Spayed Female,3.0,Border Collie,light,2018-12-17 14:19:00,2015-12-07 00:00:00,Spayed Female,3.0,0.0,2018,12
A733962,2016-08-30 10:21:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2016-09-05 00:00:00,2016-07-04 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,8
A697166,2015-02-19 12:07:00,Stray,Normal,Dog,Intact Female,0.0027397260273972603,Labrador Retriever/Anatol Shepherd,light,2015-05-02 21:32:00,2015-02-18 00:00:00,Spayed Female,0.16666666666666666,0.0,2015,2
A742215,2017-01-17 15:34:00,Public Assist,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever Mix,dark,2017-02-02 14:17:00,2016-11-07 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,1
A731383,2016-07-21 13:03:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,dark,2016-08-09 17:05:00,2016-05-14 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,7
A778751,2018-08-19 17:51:00,Stray,Normal,Dog,Neutered Male,1.0,Labrador Retriever Mix,dark,2018-08-23 00:00:00,2017-08-19 00:00:00,Neutered Male,1.0,0.0,2018,8
A706210,2015-06-26 11:31:00,Stray,Normal,Dog,Intact Female,2.0,Australian Cattle Dog/Pit Bull,medium,2015-07-14 17:31:00,2013-06-26 00:00:00,Intact Female,2.0,0.0,2015,6
A669467,2013-12-21 13:06:00,Public Assist,Normal,Dog,Intact Male,5.0,Chihuahua Shorthair Mix,medium,2014-01-01 17:32:00,2008-12-21 00:00:00,Neutered Male,5.0,0.0,2013,12
A723779,2016-04-06 15:17:00,Owner Surrender,Normal,Cat,Intact Male,3.0,Domestic Longhair Mix,dark,2016-04-11 14:25:00,2013-04-06 00:00:00,Neutered Male,3.0,0.0,2016,4
A745656,2017-03-21 16:21:00,Stray,Normal,Cat,Intact Female,0.019230769230769232,Domestic Medium Hair Mix,dark,2017-03-23 08:42:00,2017-03-14 00:00:00,Intact Female,0.019230769230769232,0.0,2017,3
A811998,2020-01-14 08:55:00,Abandoned,Normal,Dog,Intact Male,1.0,Plott Hound,light,2020-01-21 18:03:00,2018-07-14 00:00:00,Neutered Male,1.0,0.0,2020,1
A803582,2019-09-03 11:12:00,Stray,Normal,Dog,Intact Male,0.5,Dachshund/Rat Terrier,dark,2019-09-07 00:00:00,2019-02-03 00:00:00,Neutered Male,0.5833333333333334,0.0,2019,9
A703364,2017-07-28 11:52:00,Stray,Normal,Dog,Neutered Male,6.0,Pug/Chihuahua Shorthair,dark,2017-07-29 14:39:00,2011-05-26 00:00:00,Neutered Male,6.0,0.0,2017,7
A714524,2015-10-24 15:47:00,Stray,Injured,Dog,Neutered Male,2.0,Pit Bull Mix,medium,2015-12-04 11:59:00,2013-10-24 00:00:00,Neutered Male,2.0,0.0,2015,10
A760710,2017-10-22 19:25:00,Stray,Normal,Dog,Intact Female,1.0,Staffordshire Mix,dark,2017-11-13 19:09:00,2016-10-22 00:00:00,Spayed Female,1.0,0.0,2017,10
A802947,2019-08-25 11:44:00,Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair,dark,2019-08-29 15:29:00,2017-08-25 00:00:00,Intact Male,2.0,0.0,2019,8
A688065,2014-09-14 11:15:00,Owner Surrender,Normal,Cat,Neutered Male,5.0,Domestic Medium Hair Mix,dark,2014-11-07 13:35:00,2009-09-14 00:00:00,Neutered Male,5.0,0.0,2014,9
A757532,2017-09-03 15:25:00,Stray,Normal,Cat,Neutered Male,5.0,Siamese Mix,light,2017-09-24 17:12:00,2012-09-03 00:00:00,Neutered Male,5.0,0.0,2017,9
A742832,2017-01-29 11:01:00,Stray,Normal,Dog,Neutered Male,10.0,Labrador Retriever Mix,light,2017-02-05 16:08:00,2007-01-29 00:00:00,Neutered Male,10.0,0.0,2017,1
A714032,2015-10-17 09:39:00,Owner Surrender,Normal,Cat,Spayed Female,5.0,Domestic Shorthair Mix,medium,2015-10-24 13:33:00,2010-10-17 00:00:00,Spayed Female,5.0,0.0,2015,10
A675366,2017-10-23 15:06:00,Public Assist,Normal,Dog,Neutered Male,5.0,Labrador Retriever Mix,dark,2017-11-04 14:27:00,2012-09-26 00:00:00,Neutered Male,5.0,0.0,2017,10
A670730,2014-01-13 11:11:00,Owner Surrender,Normal,Dog,Intact Male,0.07692307692307693,German Shepherd/Boxer,dark,2014-01-16 17:50:00,2013-12-13 00:00:00,Intact Male,0.07692307692307693,0.0,2014,1
A701664,2015-05-02 22:51:00,Public Assist,Normal,Dog,Intact Male,4.0,Greyhound,dark,2015-05-19 16:34:00,2011-05-02 00:00:00,Intact Male,4.0,0.0,2015,5
A774098,2018-06-10 12:48:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2018-06-22 09:35:00,2018-05-10 00:00:00,Intact Male,0.08333333333333333,1.0,2018,6
A683823,2014-07-15 16:40:00,Stray,Normal,Dog,Intact Male,0.01643835616438356,Chihuahua Longhair Mix,dark,2014-07-15 18:28:00,2014-07-09 00:00:00,Intact Male,0.01643835616438356,0.0,2014,7
A684436,2014-07-23 15:42:00,Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,dark,2014-08-24 14:51:00,2013-07-23 00:00:00,Spayed Female,1.0,0.0,2014,7
A796373,2019-05-31 18:59:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,dark,2019-06-01 13:40:00,2019-05-01 00:00:00,Intact Male,0.07692307692307693,0.0,2019,5
A734133,2016-09-01 18:17:00,Stray,Normal,Cat,Intact Female,0.4166666666666667,Domestic Medium Hair Mix,medium,2016-09-02 09:00:00,2016-04-01 00:00:00,Intact Female,0.4166666666666667,0.0,2016,9
A773730,2018-06-04 15:09:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2018-06-16 13:12:00,2018-04-19 00:00:00,Intact Male,0.08333333333333333,0.0,2018,6
A773502,2018-06-02 10:48:00,Stray,Normal,Cat,Unknown,0.038461538461538464,Domestic Shorthair Mix,dark,2018-06-02 16:58:00,2018-05-18 00:00:00,Unknown,0.038461538461538464,0.0,2018,6
A707231,2015-07-10 08:13:00,Stray,Sick,Cat,Intact Male,0.16666666666666666,Siamese Mix,light,2015-09-28 18:30:00,2015-04-23 00:00:00,Neutered Male,0.4166666666666667,0.0,2015,7
A671417,2019-10-28 17:03:00,Stray,Normal,Dog,Neutered Male,6.0,Pit Bull Mix,medium,2019-11-02 12:27:00,2013-01-28 00:00:00,Neutered Male,6.0,0.0,2019,10
A800177,2019-07-17 12:33:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,dark,2019-08-21 16:29:00,2019-04-20 00:00:00,Neutered Male,0.3333333333333333,0.0,2019,7
A703911,2015-05-30 12:49:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2015-06-08 16:25:00,2015-05-07 00:00:00,Intact Male,0.07692307692307693,0.0,2015,5
A744447,2017-03-01 11:10:00,Stray,Normal,Cat,Intact Male,0.75,Domestic Shorthair Mix,medium,2017-03-02 09:00:00,2016-05-01 00:00:00,Neutered Male,0.8333333333333334,0.0,2017,3
A781016,2018-09-23 14:47:00,Stray,Normal,Dog,Neutered Male,2.0,Rat Terrier Mix,light,2018-09-28 13:56:00,2016-09-23 00:00:00,Neutered Male,2.0,0.0,2018,9
A630918,2016-02-23 16:33:00,Public Assist,Normal,Dog,Spayed Female,3.0,Great Pyrenees Mix,light,2016-03-24 13:29:00,2012-04-28 00:00:00,Spayed Female,3.0,0.0,2016,2
A740158,2016-12-12 09:23:00,Owner Surrender,Normal,Dog,Intact Female,0.9166666666666666,Labrador Retriever/German Shepherd,dark,2016-12-29 12:37:00,2016-01-12 00:00:00,Spayed Female,0.9166666666666666,0.0,2016,12
A689620,2014-10-07 11:23:00,Owner Surrender,Normal,Dog,Intact Male,0.4166666666666667,Australian Cattle Dog Mix,medium,2014-10-10 19:06:00,2014-05-07 00:00:00,Neutered Male,0.4166666666666667,0.0,2014,10
A656312,2017-04-02 17:52:00,Owner Surrender,Normal,Cat,Neutered Male,3.0,Siamese Mix,medium,2017-04-11 12:08:00,2013-04-13 00:00:00,Neutered Male,3.0,0.0,2017,4
A776645,2018-07-17 10:44:00,Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,light,2018-07-27 16:51:00,2017-01-17 00:00:00,Spayed Female,1.0,0.0,2018,7
A771412,2018-05-04 14:31:00,Stray,Normal,Cat,Spayed Female,4.0,Domestic Shorthair Mix,light,2018-07-15 12:47:00,2013-05-11 00:00:00,Spayed Female,5.0,0.0,2018,5
A786868,2019-01-03 13:08:00,Stray,Normal,Dog,Intact Female,5.0,Chihuahua Longhair/Chihuahua Shorthair,medium,2019-03-29 14:58:00,2014-01-03 00:00:00,Spayed Female,5.0,0.0,2019,1
A729450,2016-06-18 14:53:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2016-06-28 18:45:00,2016-04-18 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,6
A806545,2019-10-12 12:29:00,Owner Surrender,Normal,Dog,Intact Male,14.0,Pit Bull Mix,light,2019-10-14 14:07:00,2005-10-12 00:00:00,Intact Male,14.0,0.0,2019,10
A767286,2018-02-26 14:34:00,Stray,Normal,Dog,Intact Female,1.0,Border Terrier Mix,dark,2018-03-03 11:41:00,2017-02-26 00:00:00,Spayed Female,1.0,0.0,2018,2
A760250,2017-10-15 12:33:00,Stray,Normal,Cat,Neutered Male,8.0,Domestic Shorthair Mix,light,2017-12-29 18:14:00,2009-10-15 00:00:00,Neutered Male,8.0,0.0,2017,10
A703653,2015-05-27 16:11:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2015-06-20 19:11:00,2015-04-13 00:00:00,Spayed Female,0.16666666666666666,0.0,2015,5
A747545,2017-04-21 08:46:00,Stray,Injured,Cat,Unknown,8.0,Domestic Shorthair Mix,dark,2017-04-21 10:24:00,2009-04-21 00:00:00,Unknown,8.0,1.0,2017,4
